goid,gid
GO:0016491,ATCC64974_33810-T1
GO:0003824,ATCC64974_33810-T1
GO:0006629,ATCC64974_34980-T1
GO:0004424,ATCC64974_32240-T1
GO:0000105,ATCC64974_32240-T1
GO:0050660,ATCC64974_35590-T1
GO:0004499,ATCC64974_35590-T1
GO:0050661,ATCC64974_35590-T1
GO:0055114,ATCC64974_35590-T1
GO:0005515,ATCC64974_37320-T1
GO:0034061,ATCC64974_37740-T1
GO:0003677,ATCC64974_37740-T1
GO:0003887,ATCC64974_37740-T1
GO:0005634,ATCC64974_37740-T1
GO:0016779,ATCC64974_37740-T1
GO:0016491,ATCC64974_40370-T1
GO:0016491,ATCC64974_31090-T1
GO:0055114,ATCC64974_31090-T1
GO:0016747,ATCC64974_40630-T1
GO:0008270,ATCC64974_34760-T1
GO:0005634,ATCC64974_34760-T1
GO:0006355,ATCC64974_34760-T1
GO:0055085,ATCC64974_40000-T1
GO:0016020,ATCC64974_40000-T1
GO:0022857,ATCC64974_40000-T1
GO:0071949,ATCC64974_31020-T1
GO:0003824,ATCC64974_32790-T1
GO:0051377,ATCC64974_32790-T1
GO:0006506,ATCC64974_32790-T1
GO:0009166,ATCC64974_37020-T1
GO:0016787,ATCC64974_37020-T1
GO:0046872,ATCC64974_37020-T1
GO:0000166,ATCC64974_37020-T1
GO:0016788,ATCC64974_37020-T1
GO:0008270,ATCC64974_30610-T1
GO:0000981,ATCC64974_30610-T1
GO:0005634,ATCC64974_30610-T1
GO:0006355,ATCC64974_30610-T1
GO:0006031,ATCC64974_33580-T1
GO:0004100,ATCC64974_33580-T1
GO:0016274,ATCC64974_37480-T1
GO:0022857,ATCC64974_34440-T1
GO:0016021,ATCC64974_34440-T1
GO:0055085,ATCC64974_34440-T1
GO:0016020,ATCC64974_34440-T1
GO:0008270,ATCC64974_36390-T1
GO:0000981,ATCC64974_36390-T1
GO:0005634,ATCC64974_36390-T1
GO:0006355,ATCC64974_36390-T1
GO:0005515,ATCC64974_36750-T1
GO:0003824,ATCC64974_36750-T1
GO:0009116,ATCC64974_36750-T1
GO:0043565,ATCC64974_34540-T1
GO:0008270,ATCC64974_34540-T1
GO:0006355,ATCC64974_34540-T1
GO:0003677,ATCC64974_34540-T1
GO:0042128,ATCC64974_34540-T1
GO:0005634,ATCC64974_34540-T1
GO:0000469,ATCC64974_32120-T1
GO:0000776,ATCC64974_31640-T1
GO:0034508,ATCC64974_31640-T1
GO:0055085,ATCC64974_37300-T1
GO:0030001,ATCC64974_37300-T1
GO:0046873,ATCC64974_37300-T1
GO:0016020,ATCC64974_37300-T1
GO:0016021,ATCC64974_40080-T1
GO:0005506,ATCC64974_34260-T1
GO:0020037,ATCC64974_34260-T1
GO:0016705,ATCC64974_34260-T1
GO:0055114,ATCC64974_34260-T1
GO:0003677,ATCC64974_33440-T1
GO:0003676,ATCC64974_33440-T1
GO:0006355,ATCC64974_33440-T1
GO:0043565,ATCC64974_33440-T1
GO:0005515,ATCC64974_32000-T1
GO:0016491,ATCC64974_31310-T1
GO:0055114,ATCC64974_31310-T1
GO:0016620,ATCC64974_31310-T1
GO:0005975,ATCC64974_10510-T1
GO:0003824,ATCC64974_10510-T1
GO:0071949,ATCC64974_17640-T1
GO:0008080,ATCC64974_14560-T1
GO:0055085,ATCC64974_10290-T1
GO:0005887,ATCC64974_10290-T1
GO:0006528,ATCC64974_11440-T1
GO:0004067,ATCC64974_11440-T1
GO:0006520,ATCC64974_11440-T1
GO:0005525,ATCC64974_12320-T1
GO:0008610,ATCC64974_14820-T1
GO:0016491,ATCC64974_14820-T1
GO:0005506,ATCC64974_14820-T1
GO:0055114,ATCC64974_14820-T1
GO:0022857,ATCC64974_10930-T1
GO:0055085,ATCC64974_10930-T1
GO:0016020,ATCC64974_10930-T1
GO:0016020,ATCC64974_14660-T1
GO:0022857,ATCC64974_14660-T1
GO:0055085,ATCC64974_14660-T1
GO:0016021,ATCC64974_14660-T1
GO:0016773,ATCC64974_18520-T1
GO:0006000,ATCC64974_18520-T1
GO:0004454,ATCC64974_18520-T1
GO:0005634,ATCC64974_12730-T1
GO:0008270,ATCC64974_12730-T1
GO:0006351,ATCC64974_12730-T1
GO:0003677,ATCC64974_12730-T1
GO:0000981,ATCC64974_12730-T1
GO:0006355,ATCC64974_12730-T1
GO:0005975,ATCC64974_15090-T1
GO:0004553,ATCC64974_15090-T1
GO:0016705,ATCC64974_17830-T1
GO:0055114,ATCC64974_17830-T1
GO:0005506,ATCC64974_17830-T1
GO:0020037,ATCC64974_17830-T1
GO:0004553,ATCC64974_13810-T1
GO:0005975,ATCC64974_13810-T1
GO:0016787,ATCC64974_13070-T1
GO:0016818,ATCC64974_11170-T1
GO:0008270,ATCC64974_11170-T1
GO:0003676,ATCC64974_11170-T1
GO:0005524,ATCC64974_11170-T1
GO:0051260,ATCC64974_15600-T1
GO:0016491,ATCC64974_13330-T1
GO:0005524,ATCC64974_15390-T1
GO:0003676,ATCC64974_15390-T1
GO:0006807,ATCC64974_20240-T1
GO:0016151,ATCC64974_20240-T1
GO:0009039,ATCC64974_20240-T1
GO:0043419,ATCC64974_20240-T1
GO:0016787,ATCC64974_20240-T1
GO:0016810,ATCC64974_20240-T1
GO:0005634,ATCC64974_13920-T1
GO:0008270,ATCC64974_13920-T1
GO:0006351,ATCC64974_13920-T1
GO:0003677,ATCC64974_13920-T1
GO:0004356,ATCC64974_16280-T1
GO:0006807,ATCC64974_16280-T1
GO:0006542,ATCC64974_16280-T1
GO:0003824,ATCC64974_16280-T1
GO:0055114,ATCC64974_16490-T1
GO:0016491,ATCC64974_16490-T1
GO:0005515,ATCC64974_16490-T1
GO:0003677,ATCC64974_16490-T1
GO:0003824,ATCC64974_18910-T1
GO:0005739,ATCC64974_15460-T1
GO:0008137,ATCC64974_15460-T1
GO:0016020,ATCC64974_18000-T1
GO:0055085,ATCC64974_18000-T1
GO:0046873,ATCC64974_18000-T1
GO:0030001,ATCC64974_18000-T1
GO:0016021,ATCC64974_18000-T1
GO:0005385,ATCC64974_18000-T1
GO:0071577,ATCC64974_18000-T1
GO:0005634,ATCC64974_18780-T1
GO:0000808,ATCC64974_18780-T1
GO:0006260,ATCC64974_18780-T1
GO:0006807,ATCC64974_11800-T1
GO:0016810,ATCC64974_11800-T1
GO:0030196,ATCC64974_11800-T1
GO:0019500,ATCC64974_11800-T1
GO:0005634,ATCC64974_15650-T1
GO:0000981,ATCC64974_15650-T1
GO:0006355,ATCC64974_15650-T1
GO:0008270,ATCC64974_15650-T1
GO:0006351,ATCC64974_15650-T1
GO:0003677,ATCC64974_15650-T1
GO:0005515,ATCC64974_13180-T1
GO:0003735,ATCC64974_20210-T1
GO:0006412,ATCC64974_20210-T1
GO:0005840,ATCC64974_20210-T1
GO:0022857,ATCC64974_11470-T1
GO:0016021,ATCC64974_11470-T1
GO:0055085,ATCC64974_11470-T1
GO:0005634,ATCC64974_14450-T1
GO:0000981,ATCC64974_14450-T1
GO:0006355,ATCC64974_14450-T1
GO:0008270,ATCC64974_14450-T1
GO:0006351,ATCC64974_14450-T1
GO:0003677,ATCC64974_14450-T1
GO:0003735,ATCC64974_19440-T1
GO:0005840,ATCC64974_19440-T1
GO:0006412,ATCC64974_19440-T1
GO:0050661,ATCC64974_10640-T1
GO:0055114,ATCC64974_10640-T1
GO:0005515,ATCC64974_13190-T1
GO:0005524,ATCC64974_19990-T1
GO:0016887,ATCC64974_19990-T1
GO:0016020,ATCC64974_19990-T1
GO:0042626,ATCC64974_19990-T1
GO:0055085,ATCC64974_19990-T1
GO:0016021,ATCC64974_19990-T1
GO:0016705,ATCC64974_11340-T1
GO:0055114,ATCC64974_11340-T1
GO:0005506,ATCC64974_11340-T1
GO:0020037,ATCC64974_11340-T1
GO:0004497,ATCC64974_11340-T1
GO:0016491,ATCC64974_17880-T1
GO:0046872,ATCC64974_17880-T1
GO:0055114,ATCC64974_17880-T1
GO:0005634,ATCC64974_13430-T1
GO:0008270,ATCC64974_13430-T1
GO:0006351,ATCC64974_13430-T1
GO:0003677,ATCC64974_13430-T1
GO:0000981,ATCC64974_13430-T1
GO:0006355,ATCC64974_13430-T1
GO:0006198,ATCC64974_13020-T1
GO:0004115,ATCC64974_13020-T1
GO:0005634,ATCC64974_15520-T1
GO:0000981,ATCC64974_15520-T1
GO:0006355,ATCC64974_15520-T1
GO:0008270,ATCC64974_15520-T1
GO:0006351,ATCC64974_15520-T1
GO:0003677,ATCC64974_15520-T1
GO:0004672,ATCC64974_13090-T1
GO:0005524,ATCC64974_13090-T1
GO:0006468,ATCC64974_13090-T1
GO:0005634,ATCC64974_15700-T1
GO:0000981,ATCC64974_15700-T1
GO:0006355,ATCC64974_15700-T1
GO:0008270,ATCC64974_15700-T1
GO:0006270,ATCC64974_12630-T1
GO:0016787,ATCC64974_19920-T1
GO:0005515,ATCC64974_13890-T1
GO:0016428,ATCC64974_13620-T1
GO:0008168,ATCC64974_13620-T1
GO:0003723,ATCC64974_13620-T1
GO:0003700,ATCC64974_17040-T1
GO:0006355,ATCC64974_17040-T1
GO:0045454,ATCC64974_19580-T1
GO:0005515,ATCC64974_14070-T1
GO:0003824,ATCC64974_18060-T1
GO:0005515,ATCC64974_17020-T1
GO:0003676,ATCC64974_19240-T1
GO:0016787,ATCC64974_13970-T1
GO:0008168,ATCC64974_15970-T1
GO:0008173,ATCC64974_15970-T1
GO:0006396,ATCC64974_15970-T1
GO:0003723,ATCC64974_15970-T1
GO:0005634,ATCC64974_11610-T1
GO:0008270,ATCC64974_11610-T1
GO:0006351,ATCC64974_11610-T1
GO:0003677,ATCC64974_11610-T1
GO:0016491,ATCC64974_14340-T1
GO:0010181,ATCC64974_14340-T1
GO:0055114,ATCC64974_14340-T1
GO:0003824,ATCC64974_14340-T1
GO:0006508,ATCC64974_10730-T1
GO:0008236,ATCC64974_10730-T1
GO:0003824,ATCC64974_15310-T1
GO:0019346,ATCC64974_15310-T1
GO:0030170,ATCC64974_15310-T1
GO:0003676,ATCC64974_18360-T1
GO:0005515,ATCC64974_18360-T1
GO:0005852,ATCC64974_18360-T1
GO:0003743,ATCC64974_18360-T1
GO:0006413,ATCC64974_18360-T1
GO:0031369,ATCC64974_18360-T1
GO:0003723,ATCC64974_18360-T1
GO:0003677,ATCC64974_13830-T1
GO:0003899,ATCC64974_13830-T1
GO:0005634,ATCC64974_13830-T1
GO:0006351,ATCC64974_13830-T1
GO:0009058,ATCC64974_13380-T1
GO:0030170,ATCC64974_13380-T1
GO:0003824,ATCC64974_13380-T1
GO:0005886,ATCC64974_10320-T1
GO:0055114,ATCC64974_11620-T1
GO:0050660,ATCC64974_11620-T1
GO:0016491,ATCC64974_11620-T1
GO:0071949,ATCC64974_11620-T1
GO:0004672,ATCC64974_15710-T1
GO:0005524,ATCC64974_15710-T1
GO:0006468,ATCC64974_15710-T1
GO:0004707,ATCC64974_15710-T1
GO:0055114,ATCC64974_15480-T1
GO:0051287,ATCC64974_15480-T1
GO:0016616,ATCC64974_15480-T1
GO:0006725,ATCC64974_13520-T1
GO:0003824,ATCC64974_13520-T1
GO:0055114,ATCC64974_13520-T1
GO:0008199,ATCC64974_13520-T1
GO:0016702,ATCC64974_13520-T1
GO:0005506,ATCC64974_13520-T1
GO:0009712,ATCC64974_13520-T1
GO:0018576,ATCC64974_13520-T1
GO:0003677,ATCC64974_19540-T1
GO:0006265,ATCC64974_19540-T1
GO:0003917,ATCC64974_19540-T1
GO:0005694,ATCC64974_19540-T1
GO:0003824,ATCC64974_12910-T1
GO:0031177,ATCC64974_11540-T1
GO:0016301,ATCC64974_11540-T1
GO:0005975,ATCC64974_11540-T1
GO:0003824,ATCC64974_11540-T1
GO:0005525,ATCC64974_15420-T1
GO:0005524,ATCC64974_16060-T1
GO:0003676,ATCC64974_16060-T1
GO:0008171,ATCC64974_11380-T1
GO:0008168,ATCC64974_11380-T1
GO:0031072,ATCC64974_19800-T1
GO:0051082,ATCC64974_19800-T1
GO:0006457,ATCC64974_19800-T1
GO:0005524,ATCC64974_19800-T1
GO:0009408,ATCC64974_19800-T1
GO:0005515,ATCC64974_19430-T1
GO:0016491,ATCC64974_17910-T1
GO:0055114,ATCC64974_17910-T1
GO:0010181,ATCC64974_17910-T1
GO:0070330,ATCC64974_17910-T1
GO:0003958,ATCC64974_17910-T1
GO:0016705,ATCC64974_17910-T1
GO:0005506,ATCC64974_17910-T1
GO:0020037,ATCC64974_17910-T1
GO:0005515,ATCC64974_13170-T1
GO:0006139,ATCC64974_19470-T1
GO:0019205,ATCC64974_19470-T1
GO:0005524,ATCC64974_19470-T1
GO:0004017,ATCC64974_19470-T1
GO:0016776,ATCC64974_19470-T1
GO:0005739,ATCC64974_19470-T1
GO:0046872,ATCC64974_15570-T1
GO:0016491,ATCC64974_11520-T1
GO:0055114,ATCC64974_11520-T1
GO:0032040,ATCC64974_13290-T1
GO:0006364,ATCC64974_13290-T1
GO:0005515,ATCC64974_16420-T1
GO:0003725,ATCC64974_10610-T1
GO:0006508,ATCC64974_16540-T1
GO:0004252,ATCC64974_16540-T1
GO:0003723,ATCC64974_17300-T1
GO:0004540,ATCC64974_17300-T1
GO:0016429,ATCC64974_16740-T1
GO:0030488,ATCC64974_16740-T1
GO:0031515,ATCC64974_16740-T1
GO:0051287,ATCC64974_15510-T1
GO:0055114,ATCC64974_15510-T1
GO:0016616,ATCC64974_15510-T1
GO:0008168,ATCC64974_17160-T1
GO:0008171,ATCC64974_17160-T1
GO:0030131,ATCC64974_15930-T1
GO:0006886,ATCC64974_15930-T1
GO:0016192,ATCC64974_15930-T1
GO:0046872,ATCC64974_13480-T1
GO:0004672,ATCC64974_13480-T1
GO:0005524,ATCC64974_13480-T1
GO:0006468,ATCC64974_13480-T1
GO:0003723,ATCC64974_13480-T1
GO:0031251,ATCC64974_13480-T1
GO:0000289,ATCC64974_13480-T1
GO:0006397,ATCC64974_13480-T1
GO:0005634,ATCC64974_14950-T1
GO:0000775,ATCC64974_14950-T1
GO:0000278,ATCC64974_14950-T1
GO:0016747,ATCC64974_10780-T1
GO:0006511,ATCC64974_19070-T1
GO:0008478,ATCC64974_19290-T1
GO:0009443,ATCC64974_19290-T1
GO:0030686,ATCC64974_18460-T1
GO:0005730,ATCC64974_18460-T1
GO:0000462,ATCC64974_18460-T1
GO:0030688,ATCC64974_18460-T1
GO:0005515,ATCC64974_19190-T1
GO:0003723,ATCC64974_19190-T1
GO:0005975,ATCC64974_11700-T1
GO:0004650,ATCC64974_11700-T1
GO:0005525,ATCC64974_18490-T1
GO:0003924,ATCC64974_18490-T1
GO:0000956,ATCC64974_13500-T1
GO:0000398,ATCC64974_13500-T1
GO:0008272,ATCC64974_17060-T1
GO:0015116,ATCC64974_17060-T1
GO:0016021,ATCC64974_17060-T1
GO:0016491,ATCC64974_11960-T1
GO:0055114,ATCC64974_11960-T1
GO:0055085,ATCC64974_14030-T1
GO:0005887,ATCC64974_14030-T1
GO:0010181,ATCC64974_16680-T1
GO:0048037,ATCC64974_16680-T1
GO:0016614,ATCC64974_12650-T1
GO:0055114,ATCC64974_12650-T1
GO:0050660,ATCC64974_12650-T1
GO:0008176,ATCC64974_17260-T1
GO:0006400,ATCC64974_17260-T1
GO:0005852,ATCC64974_19690-T1
GO:0005515,ATCC64974_13360-T1
GO:0016020,ATCC64974_13360-T1
GO:0046873,ATCC64974_13360-T1
GO:0030001,ATCC64974_13360-T1
GO:0055085,ATCC64974_13360-T1
GO:0005634,ATCC64974_16900-T1
GO:0008270,ATCC64974_16900-T1
GO:0006351,ATCC64974_16900-T1
GO:0003677,ATCC64974_16900-T1
GO:0004672,ATCC64974_11910-T1
GO:0005524,ATCC64974_11910-T1
GO:0006468,ATCC64974_11910-T1
GO:0055114,ATCC64974_11350-T1
GO:0016491,ATCC64974_11350-T1
GO:0004222,ATCC64974_13590-T1
GO:0006508,ATCC64974_13590-T1
GO:0003824,ATCC64974_13590-T1
GO:0046872,ATCC64974_13590-T1
GO:0016021,ATCC64974_10350-T1
GO:0003682,ATCC64974_19650-T1
GO:0035556,ATCC64974_19650-T1
GO:0003677,ATCC64974_19650-T1
GO:0003824,ATCC64974_18680-T1
GO:0003676,ATCC64974_12060-T1
GO:0003723,ATCC64974_12060-T1
GO:0006397,ATCC64974_12060-T1
GO:0005634,ATCC64974_12060-T1
GO:0005524,ATCC64974_14640-T1
GO:0006435,ATCC64974_14640-T1
GO:0005737,ATCC64974_14640-T1
GO:0004829,ATCC64974_14640-T1
GO:0000166,ATCC64974_14640-T1
GO:0004812,ATCC64974_14640-T1
GO:0006418,ATCC64974_14640-T1
GO:0005975,ATCC64974_10360-T1
GO:0004650,ATCC64974_10360-T1
GO:0016021,ATCC64974_16450-T1
GO:0006886,ATCC64974_13410-T1
GO:0015450,ATCC64974_14120-T1
GO:0015031,ATCC64974_14120-T1
GO:0016020,ATCC64974_14120-T1
GO:0006886,ATCC64974_14120-T1
GO:0006605,ATCC64974_14120-T1
GO:0055085,ATCC64974_16290-T1
GO:0005887,ATCC64974_16290-T1
GO:0006457,ATCC64974_16640-T1
GO:0005509,ATCC64974_16640-T1
GO:0051082,ATCC64974_16640-T1
GO:0005783,ATCC64974_16640-T1
GO:0005515,ATCC64974_16640-T1
GO:0005515,ATCC64974_13250-T1
GO:0071949,ATCC64974_13980-T1
GO:0020037,ATCC64974_18020-T1
GO:0016705,ATCC64974_13910-T1
GO:0055114,ATCC64974_13910-T1
GO:0005506,ATCC64974_13910-T1
GO:0020037,ATCC64974_13910-T1
GO:0008484,ATCC64974_18040-T1
GO:0003824,ATCC64974_18040-T1
GO:0051536,ATCC64974_20350-T1
GO:0005506,ATCC64974_20350-T1
GO:0016226,ATCC64974_20350-T1
GO:0003824,ATCC64974_18110-T1
GO:0004084,ATCC64974_18110-T1
GO:0009081,ATCC64974_18110-T1
GO:0016791,ATCC64974_16750-T1
GO:0005515,ATCC64974_13210-T1
GO:0005975,ATCC64974_11180-T1
GO:0004563,ATCC64974_11180-T1
GO:0004553,ATCC64974_11180-T1
GO:0004553,ATCC64974_14700-T1
GO:0005975,ATCC64974_14700-T1
GO:0003824,ATCC64974_14700-T1
GO:0030246,ATCC64974_14700-T1
GO:0003676,ATCC64974_18660-T1
GO:0005634,ATCC64974_18660-T1
GO:0008270,ATCC64974_18660-T1
GO:0006351,ATCC64974_18660-T1
GO:0003677,ATCC64974_18660-T1
GO:0055114,ATCC64974_14250-T1
GO:0016491,ATCC64974_14250-T1
GO:0050660,ATCC64974_14250-T1
GO:0071949,ATCC64974_14250-T1
GO:0005515,ATCC64974_19570-T1
GO:0000105,ATCC64974_13300-T1
GO:0051287,ATCC64974_13300-T1
GO:0004399,ATCC64974_13300-T1
GO:0008270,ATCC64974_13300-T1
GO:0055114,ATCC64974_13300-T1
GO:0004636,ATCC64974_13300-T1
GO:0004635,ATCC64974_13300-T1
GO:0016491,ATCC64974_13300-T1
GO:0045261,ATCC64974_19550-T1
GO:0046933,ATCC64974_19550-T1
GO:0015986,ATCC64974_19550-T1
GO:0055085,ATCC64974_11720-T1
GO:0005887,ATCC64974_11720-T1
GO:0055085,ATCC64974_16380-T1
GO:0005887,ATCC64974_16380-T1
GO:0005524,ATCC64974_18330-T1
GO:0030983,ATCC64974_18330-T1
GO:0006298,ATCC64974_18330-T1
GO:0016491,ATCC64974_15850-T1
GO:0016779,ATCC64974_11200-T1
GO:0042276,ATCC64974_11200-T1
GO:0003684,ATCC64974_11200-T1
GO:0006281,ATCC64974_11200-T1
GO:0008033,ATCC64974_13130-T1
GO:0017150,ATCC64974_13130-T1
GO:0055114,ATCC64974_13130-T1
GO:0050660,ATCC64974_13130-T1
GO:0003824,ATCC64974_13130-T1
GO:0046872,ATCC64974_13130-T1
GO:0016491,ATCC64974_15680-T1
GO:0055114,ATCC64974_15680-T1
GO:0006888,ATCC64974_19450-T1
GO:0006886,ATCC64974_19450-T1
GO:0030127,ATCC64974_19450-T1
GO:0008270,ATCC64974_19450-T1
GO:0090114,ATCC64974_19450-T1
GO:0005515,ATCC64974_18730-T1
GO:0016705,ATCC64974_13900-T1
GO:0055114,ATCC64974_13900-T1
GO:0005506,ATCC64974_13900-T1
GO:0020037,ATCC64974_13900-T1
GO:0055085,ATCC64974_10980-T1
GO:0005887,ATCC64974_10980-T1
GO:0003824,ATCC64974_11820-T1
GO:0010181,ATCC64974_11820-T1
GO:0016491,ATCC64974_11820-T1
GO:0055114,ATCC64974_11820-T1
GO:0030145,ATCC64974_13000-T1
GO:0004177,ATCC64974_13000-T1
GO:0016758,ATCC64974_16010-T1
GO:0016491,ATCC64974_13630-T1
GO:0055114,ATCC64974_13630-T1
GO:0008536,ATCC64974_12150-T1
GO:0006886,ATCC64974_12150-T1
GO:0003824,ATCC64974_12040-T1
GO:0006207,ATCC64974_12040-T1
GO:0004590,ATCC64974_12040-T1
GO:0017022,ATCC64974_19960-T1
GO:0055114,ATCC64974_15550-T1
GO:0016491,ATCC64974_15550-T1
GO:0006631,ATCC64974_15550-T1
GO:0003857,ATCC64974_15550-T1
GO:0015629,ATCC64974_18940-T1
GO:0030833,ATCC64974_18940-T1
GO:0005885,ATCC64974_18940-T1
GO:0030041,ATCC64974_18940-T1
GO:0034314,ATCC64974_18940-T1
GO:0016491,ATCC64974_12590-T1
GO:0055114,ATCC64974_12590-T1
GO:0016705,ATCC64974_11850-T1
GO:0055114,ATCC64974_11850-T1
GO:0005506,ATCC64974_11850-T1
GO:0020037,ATCC64974_11850-T1
GO:0005200,ATCC64974_18820-T1
GO:0005874,ATCC64974_18820-T1
GO:0005525,ATCC64974_18820-T1
GO:0007017,ATCC64974_18820-T1
GO:0003924,ATCC64974_18820-T1
GO:0050660,ATCC64974_13060-T1
GO:0016627,ATCC64974_13060-T1
GO:0055114,ATCC64974_13060-T1
GO:0003995,ATCC64974_13060-T1
GO:0008519,ATCC64974_14110-T1
GO:0016020,ATCC64974_14110-T1
GO:0015696,ATCC64974_14110-T1
GO:0005515,ATCC64974_18500-T1
GO:0008080,ATCC64974_17980-T1
GO:0006812,ATCC64974_14810-T1
GO:0055085,ATCC64974_14810-T1
GO:0008324,ATCC64974_14810-T1
GO:0016021,ATCC64974_14810-T1
GO:0071805,ATCC64974_14810-T1
GO:0015079,ATCC64974_14810-T1
GO:0003677,ATCC64974_19410-T1
GO:0020037,ATCC64974_11740-T1
GO:0019825,ATCC64974_11740-T1
GO:0006189,ATCC64974_16870-T1
GO:0004638,ATCC64974_16870-T1
GO:0005524,ATCC64974_16870-T1
GO:0046872,ATCC64974_16870-T1
GO:0055085,ATCC64974_11680-T1
GO:0005887,ATCC64974_11680-T1
GO:0004066,ATCC64974_17030-T1
GO:0006529,ATCC64974_17030-T1
GO:0009058,ATCC64974_10760-T1
GO:0016747,ATCC64974_10760-T1
GO:0055085,ATCC64974_16520-T1
GO:0005887,ATCC64974_16520-T1
GO:0019888,ATCC64974_16860-T1
GO:0030289,ATCC64974_16860-T1
GO:0015986,ATCC64974_19370-T1
GO:0045261,ATCC64974_19370-T1
GO:0046933,ATCC64974_19370-T1
GO:0016787,ATCC64974_14000-T1
GO:0006189,ATCC64974_14100-T1
GO:0008864,ATCC64974_14100-T1
GO:0009058,ATCC64974_14100-T1
GO:0016742,ATCC64974_14100-T1
GO:0005634,ATCC64974_12300-T1
GO:0000981,ATCC64974_12300-T1
GO:0006355,ATCC64974_12300-T1
GO:0008270,ATCC64974_12300-T1
GO:0006351,ATCC64974_12300-T1
GO:0003677,ATCC64974_12300-T1
GO:0005681,ATCC64974_15440-T1
GO:0008380,ATCC64974_15440-T1
GO:0008080,ATCC64974_12940-T1
GO:0005680,ATCC64974_12100-T1
GO:0031145,ATCC64974_12100-T1
GO:0000166,ATCC64974_10440-T1
GO:0016021,ATCC64974_10440-T1
GO:0140326,ATCC64974_10440-T1
GO:0015914,ATCC64974_10440-T1
GO:0005524,ATCC64974_10440-T1
GO:0000287,ATCC64974_10440-T1
GO:0015187,ATCC64974_17210-T1
GO:1904983,ATCC64974_17210-T1
GO:0005743,ATCC64974_17210-T1
GO:0055085,ATCC64974_16310-T1
GO:0005887,ATCC64974_16310-T1
GO:0055085,ATCC64974_11500-T1
GO:0005887,ATCC64974_11500-T1
GO:0016491,ATCC64974_10920-T1
GO:0055114,ATCC64974_10920-T1
GO:0004553,ATCC64974_19610-T1
GO:0005975,ATCC64974_19610-T1
GO:0016787,ATCC64974_11230-T1
GO:0005509,ATCC64974_19260-T1
GO:0016272,ATCC64974_12740-T1
GO:0006457,ATCC64974_12740-T1
GO:0051082,ATCC64974_12740-T1
GO:0003824,ATCC64974_10770-T1
GO:0006506,ATCC64974_10770-T1
GO:0051377,ATCC64974_10770-T1
GO:0005515,ATCC64974_12490-T1
GO:0008168,ATCC64974_10220-T1
GO:0016301,ATCC64974_17470-T1
GO:0005975,ATCC64974_17470-T1
GO:0016021,ATCC64974_10970-T1
GO:0016491,ATCC64974_11600-T1
GO:0055114,ATCC64974_11600-T1
GO:0008270,ATCC64974_17600-T1
GO:0003676,ATCC64974_17600-T1
GO:0005634,ATCC64974_17600-T1
GO:0005515,ATCC64974_19100-T1
GO:0016787,ATCC64974_14960-T1
GO:0004151,ATCC64974_14960-T1
GO:0019856,ATCC64974_14960-T1
GO:0016812,ATCC64974_14960-T1
GO:0003824,ATCC64974_17850-T1
GO:0050662,ATCC64974_17850-T1
GO:0055085,ATCC64974_19720-T1
GO:0005887,ATCC64974_19720-T1
GO:0042626,ATCC64974_20120-T1
GO:0055085,ATCC64974_20120-T1
GO:0005524,ATCC64974_20120-T1
GO:0016021,ATCC64974_20120-T1
GO:0016887,ATCC64974_20120-T1
GO:0005634,ATCC64974_12520-T1
GO:0008270,ATCC64974_12520-T1
GO:0006351,ATCC64974_12520-T1
GO:0003677,ATCC64974_12520-T1
GO:0006482,ATCC64974_19090-T1
GO:0051723,ATCC64974_19090-T1
GO:0055114,ATCC64974_11830-T1
GO:0050660,ATCC64974_11830-T1
GO:0016491,ATCC64974_11830-T1
GO:0071949,ATCC64974_11830-T1
GO:0005515,ATCC64974_13470-T1
GO:0003824,ATCC64974_11020-T1
GO:0046872,ATCC64974_11300-T1
GO:0016813,ATCC64974_11300-T1
GO:0007017,ATCC64974_20050-T1
GO:0030286,ATCC64974_20050-T1
GO:0005875,ATCC64974_20050-T1
GO:0005975,ATCC64974_11730-T1
GO:0004650,ATCC64974_11730-T1
GO:0003723,ATCC64974_15010-T1
GO:0033897,ATCC64974_15010-T1
GO:0016491,ATCC64974_15540-T1
GO:0055114,ATCC64974_15540-T1
GO:0020037,ATCC64974_15540-T1
GO:0016788,ATCC64974_11460-T1
GO:0003824,ATCC64974_11460-T1
GO:0006807,ATCC64974_13710-T1
GO:0010181,ATCC64974_19060-T1
GO:0003955,ATCC64974_19060-T1
GO:0016491,ATCC64974_19060-T1
GO:0008312,ATCC64974_15260-T1
GO:0006614,ATCC64974_15260-T1
GO:0048500,ATCC64974_15260-T1
GO:0003824,ATCC64974_17790-T1
GO:0016740,ATCC64974_17790-T1
GO:0016747,ATCC64974_17790-T1
GO:0006629,ATCC64974_15500-T1
GO:0003824,ATCC64974_19810-T1
GO:0008171,ATCC64974_11370-T1
GO:0008168,ATCC64974_11370-T1
GO:0004672,ATCC64974_18100-T1
GO:0005524,ATCC64974_18100-T1
GO:0006468,ATCC64974_18100-T1
GO:0006397,ATCC64974_18100-T1
GO:0004540,ATCC64974_18100-T1
GO:0016021,ATCC64974_18800-T1
GO:0000166,ATCC64974_18800-T1
GO:0120029,ATCC64974_18800-T1
GO:0008553,ATCC64974_18800-T1
GO:0005576,ATCC64974_18370-T1
GO:0005634,ATCC64974_12530-T1
GO:0000981,ATCC64974_12530-T1
GO:0006355,ATCC64974_12530-T1
